4.204144269951080037e-01,6.247525990732781531e-02,-1.132555810011965161e-02
4.141800916289096191e-01,-6.216012240644303716e-02,-2.426914667007798454e-02
-4.279613106346302764e-01,5.526461640119612745e-02,4.970690060442915781e-02
-4.284900089850248173e-01,-4.812259553955333669e-02,4.665541993717287061e-02
1.313007499586655025e-01,1.121668678629414578e-01,3.091520058461489934e-03
-1.441111808546891582e-01,1.120100074217890845e-01,-8.779147973152715695e-03
1.043096360874912060e-01,-1.121683505612277032e-01,-1.886409014926529980e-03
-1.402932304903255767e-01,-1.121344864333088248e-01,-7.628084696607413499e-03
9.943398926383720249e-02,4.916935693556433867e-02,8.040799999999999337e-02
-1.220151050483338911e-01,-9.635313703086442749e-03,8.040689515477582316e-02
-2.128280507471892180e-01,1.042700822154787460e-01,-4.605795591970845287e-02
-2.008226954451014512e-01,1.121700448651075654e-01,7.396256874135302695e-03
-1.909977116882757286e-01,1.093431489871600770e-01,6.037702333165324842e-02
-1.421046400019408129e-01,1.070523296639609018e-01,-3.923380681231641159e-02
-1.415502578913791221e-01,1.122205298071457524e-01,7.339243496911465603e-03
-1.412427162193097829e-01,1.148203973759649443e-01,5.360855664517947400e-02
-8.313274928895894589e-02,1.038378995475087857e-01,-4.651460609438032301e-02
-8.881395043207292173e-02,1.122339933914629218e-01,2.938784105468741654e-03
-9.048103897503795290e-02,1.108161662258978220e-01,5.129861664249731751e-02
-2.968222104443214021e-02,1.020934896902245953e-01,-4.899063346132345731e-02
-2.855588893262020825e-02,1.122185533112617373e-01,1.164236789864423090e-02
-3.281301138407331092e-02,1.058649429848719653e-01,5.370687329265771970e-02
2.529810704940171212e-02,1.015263578631594443e-01,-4.981222278348503008e-02
2.655293620778874375e-02,1.075787231743508543e-01,1.392416671233851280e-02
2.577224405137779062e-02,1.073336149468143430e-01,5.070542074090680917e-02
8.043330199521617208e-02,1.074218591960930946e-01,-3.859349867590586985e-02
8.099398179767973438e-02,1.121667627855329197e-01,-9.334710023003536545e-04
7.542837785424887087e-02,1.070513878589905571e-01,5.190593669439565877e-02
1.390989562622574893e-01,1.072096321844533823e-01,-3.929002193542115162e-02
1.339658583863674035e-01,1.074274781800210327e-01,1.551578050848747246e-02
1.438901795590187827e-01,1.063632121376841544e-01,5.503531490979977209e-02
